"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
"L1";"5/1/2010";"H015.V021";10;"18:20";"19:50";"Peak";"W";3,2;TRUE;0
"L1";"5/1/2010";"H015.V021";3;"20:00";"20:20";"Shoulder 2";"W";0,96;TRUE;0
"L1";"6/1/2010";"H015.V021";11;"2:20";"4:00";"Off Peak";"W";3,52;FALSE;0
"L1";"6/1/2010";"H015.V021";2;"21:40";"21:50";"Shoulder 2";"W";0,64;TRUE;0
"L1";"6/1/2010";"H015.V021";3;"22:00";"22:20";"Off Peak";"W";0,96;TRUE;0
"L1";"7/1/2010";"H015.V021";9;"0:30";"1:50";"Off Peak";"W";2,88;FALSE;0
"L1";"8/1/2010";"H015.V021";9;"12:30";"13:50";"Shoulder 1";"W";2,88;TRUE;0
"L1";"8/1/2010";"H015.V021";36;"14:00";"19:50";"Peak";"W";11,52;TRUE;0
"L1";"8/1/2010";"H015.V021";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;3,52
"L1";"8/1/2010";"H015.V021";11;"20:00";"21:40";"Shoulder 2";"W";3,52;TRUE;0
"L1";"8/1/2010";"H015.V021";6;"22:00";"22:50";"Off Peak";"W";1,92;TRUE;0
"L1";"4/1/2010";"H015.V022";10;"0:50";"2:20";"Off Peak";"W";3,2;FALSE;0
"L1";"4/1/2010";"H015.V022";4;"16:00";"16:30";"Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H015.V022";2;"22:30";"22:40";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H015.V022";8;"12:40";"13:50";"Shoulder 1";"W";2,56;TRUE;0
"L1";"5/1/2010";"H015.V022";5;"14:00";"14:40";"Peak";"W";1,6;TRUE;0
"L1";"5/1/2010";"H015.V022";11;"16:30";"18:10";"Peak";"W";3,52;FALSE;0
"L1";"5/1/2010";"H015.V022";2;"20:50";"21:00";"Shoulder 2";"W";0,64;FALSE;0
"L1";"7/1/2010";"H015.V022";3;"15:00";"15:20";"Peak";"W";0,96;FALSE;0
"L1";"7/1/2010";"H015.V022";2;"15:40";"15:50";"Peak";"W";0,64;FALSE;0
"L1";"8/1/2010";"H015.V022";9;"16:40";"18:00";"Peak";"W";2,88;FALSE;0
"L1";"4/1/2010";"H016.V023";6;"1:40";"2:30";"Off Peak";"W";1,92;FALSE;0
"L1";"4/1/2010";"H016.V023";2;"11:50";"12:00";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H016.V023";2;"10:50";"11:00";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H016.V023";5;"12:30";"13:10";"Shoulder 1";"W";1,6;FALSE;0
"L1";"5/1/2010";"H016.V023";6;"23:40";"0:30";"Off Peak";"W";1,92;FALSE;0
"L1";"7/1/2010";"H016.V023";3;"13:30";"13:50";"Shoulder 1";"W";0,96;TRUE;0
"L1";"7/1/2010";"H016.V023";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"7/1/2010";"H016.V023";1;"16:30";"16:30";"Peak";"W";0,32;FALSE;0
"L1";"7/1/2010";"H016.V023";11;"17:10";"18:50";"Peak";"W";3,52;FALSE;0
"L1";"8/1/2010";"H016.V023";2;"8:40";"8:50";"Shoulder 1";"W";0,64;FALSE;0
"L1";"8/1/2010";"H016.V023";6;"11:10";"12:00";"Shoulder 1";"W";1,92;FALSE;0
"L1";"8/1/2010";"H016.V023";4;"18:00";"18:30";"Peak";"W";1,28;FALSE;0
"L1";"8/1/2010";"H016.V023";3;"19:30";"19:50";"Peak";"W";0,96;TRUE;0
"L1";"8/1/2010";"H016.V023";4;"20:00";"20:30";"Shoulder 2";"W";1,28;TRUE;0
"L1";"4/1/2010";"H017.V024";4;"17:40";"18:10";"Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H017.V024";5;"22:20";"23:00";"Off Peak";"W";1,6;FALSE;0
"L1";"5/1/2010";"H017.V024";1;"7:40";"7:40";"Shoulder 1";"W";0,32;FALSE;0
"L1";"5/1/2010";"H017.V024";1;"8:30";"8:30";"Shoulder 1";"W";0,32;FALSE;0
"L1";"5/1/2010";"H017.V024";10;"18:20";"19:50";"Peak";"W";3,2;TRUE;0
"L1";"5/1/2010";"H017.V024";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"5/1/2010";"H017.V024";7;"20:50";"21:50";"Shoulder 2";"W";2,24;FALSE;2,24
"L1";"5/1/2010";"H017.V024";6;"22:00";"22:50";"Off Peak";"W";1,92;TRUE;0
"L1";"6/1/2010";"H017.V024";6;"9:00";"9:50";"Shoulder 1";"W";1,92;FALSE;0
"L1";"6/1/2010";"H017.V024";18;"16:00";"18:50";"Peak";"W";5,76;FALSE;0
"L1";"6/1/2010";"H017.V024";2;"19:40";"19:50";"Peak";"W";0,64;TRUE;0
"L1";"6/1/2010";"H017.V024";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"6/1/2010";"H017.V024";7;"22:40";"23:40";"Off Peak";"W";2,24;FALSE;0
"L1";"7/1/2010";"H017.V024";5;"20:00";"20:40";"Shoulder 2";"W";1,6;FALSE;0
"L1";"8/1/2010";"H017.V024";5;"12:50";"13:30";"Shoulder 1";"W";1,6;FALSE;0
"L1";"8/1/2010";"H017.V024";4;"20:20";"20:50";"Shoulder 2";"W";1,28;FALSE;0
"L1";"8/1/2010";"H017.V024";4;"21:00";"21:30";"Shoulder 2";"W";1,28;FALSE;0
"L1";"4/1/2010";"H018.V025";7;"20:20";"21:20";"Shoulder 2";"W";2,24;FALSE;0
"L1";"5/1/2010";"H018.V025";2;"21:40";"21:50";"Shoulder 2";"W";0,64;FALSE;0
"L1";"5/1/2010";"H018.V025";10;"22:10";"23:40";"Off Peak";"W";3,2;FALSE;0
"L1";"6/1/2010";"H018.V025";6;"8:30";"9:20";"Shoulder 1";"W";1,92;FALSE;0
"L1";"7/1/2010";"H018.V025";14;"4:20";"6:30";"Off Peak";"W";4,48;FALSE;0
"L1";"8/1/2010";"H018.V025";2;"1:20";"1:30";"Off Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H018.V026";2;"12:10";"12:20";"Shoulder 1";"W";0,64;FALSE;0
"L1";"4/1/2010";"H018.V026";4;"19:20";"19:50";"Peak";"W";1,28;TRUE;0
"L1";"4/1/2010";"H018.V026";10;"20:00";"21:30";"Shoulder 2";"W";3,2;TRUE;0
"L1";"5/1/2010";"H018.V026";1;"3:00";"3:00";"Off Peak";"W";0,32;FALSE;0
"L1";"5/1/2010";"H018.V026";2;"6:30";"6:40";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H018.V026";2;"16:30";"16:40";"Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H018.V026";12;"17:10";"19:00";"Peak";"W";3,84;FALSE;0
"L1";"5/1/2010";"H018.V026";7;"22:40";"23:40";"Off Peak";"W";2,24;FALSE;0
"L1";"6/1/2010";"H018.V026";2;"9:00";"9:10";"Shoulder 1";"W";0,64;FALSE;0
"L1";"6/1/2010";"H018.V026";10;"10:50";"12:20";"Shoulder 1";"W";3,2;FALSE;0
"L1";"6/1/2010";"H018.V026";5;"19:10";"19:50";"Peak";"W";1,6;TRUE;0
"L1";"6/1/2010";"H018.V026";2;"20:00";"20:10";"Shoulder 2";"W";0,64;TRUE;0
"L1";"6/1/2010";"H018.V026";7;"20:50";"21:50";"Shoulder 2";"W";2,24;FALSE;0
"L1";"7/1/2010";"H018.V026";7;"1:00";"2:00";"Off Peak";"W";2,24;FALSE;0
"L1";"7/1/2010";"H018.V026";1;"15:00";"15:00";"Peak";"W";0,32;FALSE;0
"L1";"8/1/2010";"H018.V026";4;"20:50";"21:20";"Shoulder 2";"W";1,28;FALSE;0
"L1";"5/1/2010";"H018.V027";2;"7:30";"7:40";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H018.V027";2;"13:30";"13:40";"Shoulder 1";"W";0,64;FALSE;0
"L1";"5/1/2010";"H018.V027";2;"16:30";"16:40";"Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H018.V027";13;"1:30";"3:30";"Off Peak";"W";4,16;FALSE;0
"L1";"6/1/2010";"H018.V027";11;"14:50";"16:30";"Peak";"W";3,52;FALSE;0
"L1";"6/1/2010";"H018.V027";5;"20:30";"21:10";"Shoulder 2";"W";1,6;FALSE;0
"L1";"6/1/2010";"H018.V027";9;"23:40";"1:00";"Off Peak";"W";2,88;FALSE;0
"L1";"7/1/2010";"H018.V027";1;"8:30";"8:30";"Shoulder 1";"W";0,32;FALSE;0
"L1";"7/1/2010";"H018.V027";28;"9:20";"13:50";"Shoulder 1";"W";8,96;TRUE;0
"L1";"7/1/2010";"H018.V027";6;"14:00";"14:50";"Peak";"W";1,92;TRUE;0
"L1";"7/1/2010";"H018.V027";2;"15:50";"16:00";"Peak";"W";0,64;FALSE;0
"L1";"7/1/2010";"H018.V027";10;"18:20";"19:50";"Peak";"W";3,2;TRUE;0
"L1";"7/1/2010";"H018.V027";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"7/1/2010";"H018.V027";34;"22:00";"3:30";"Off Peak";"W";10,88;TRUE;0
"L1";"8/1/2010";"H018.V027";9;"8:10";"9:30";"Shoulder 1";"W";2,88;FALSE;0
"L1";"8/1/2010";"H018.V027";18;"11:00";"13:50";"Shoulder 1";"W";5,76;TRUE;0
"L1";"8/1/2010";"H018.V027";19;"14:00";"17:00";"Peak";"W";6,08;TRUE;0
"L1";"4/1/2010";"H019.V028";3;"3:10";"3:30";"Off Peak";"W";0,96;FALSE;0
"L1";"4/1/2010";"H019.V028";5;"14:00";"14:40";"Peak";"W";1,6;FALSE;0
"L1";"4/1/2010";"H019.V028";2;"18:00";"18:10";"Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H019.V028";6;"20:10";"21:00";"Shoulder 2";"W";1,92;FALSE;0
"L1";"4/1/2010";"H019.V028";2;"22:00";"22:10";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H019.V028";3;"1:50";"2:10";"Off Peak";"W";0,96;FALSE;0
"L1";"5/1/2010";"H019.V028";1;"12:20";"12:20";"Shoulder 1";"W";0,32;FALSE;0
"L1";"5/1/2010";"H019.V028";8;"15:50";"17:00";"Peak";"W";2,56;FALSE;0
"L1";"5/1/2010";"H019.V028";13;"17:50";"19:50";"Peak";"W";4,16;TRUE;0
"L1";"5/1/2010";"H019.V028";2;"20:00";"20:10";"Shoulder 2";"W";0,64;TRUE;0
"L1";"6/1/2010";"H019.V028";1;"13:50";"13:50";"Shoulder 1";"W";0,32;FALSE;0
"L1";"6/1/2010";"H019.V028";34;"14:20";"19:50";"Peak";"W";10,88;TRUE;0
"L1";"6/1/2010";"H019.V028";11;"20:00";"21:40";"Shoulder 2";"W";3,52;TRUE;0
"L1";"6/1/2010";"H019.V028";1;"21:50";"21:50";"Shoulder 2";"W";0,32;FALSE;0
"L1";"7/1/2010";"H019.V028";8;"9:10";"10:20";"Shoulder 1";"W";2,56;FALSE;0
"L1";"7/1/2010";"H019.V028";19;"10:50";"13:50";"Shoulder 1";"W";6,08;TRUE;0
"L1";"7/1/2010";"H019.V028";36;"14:00";"19:50";"Peak";"W";11,52;TRUE;0
"L1";"7/1/2010";"H019.V028";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"8/1/2010";"H019.V028";21;"10:30";"13:50";"Shoulder 1";"W";6,72;TRUE;0
"L1";"8/1/2010";"H019.V028";21;"14:00";"17:20";"Peak";"W";6,72;TRUE;0
"L1";"8/1/2010";"H019.V028";2;"19:40";"19:50";"Peak";"W";0,64;FALSE;0
"L1";"8/1/2010";"H019.V028";2;"20:10";"20:20";"Shoulder 2";"W";0,64;FALSE;0
"L1";"8/1/2010";"H019.V028";2;"20:30";"20:40";"Shoulder 2";"W";0,64;FALSE;0,64
"L1";"8/1/2010";"H019.V028";9;"20:30";"21:50";"Shoulder 2";"W";2,88;TRUE;0
"L1";"8/1/2010";"H019.V028";12;"22:00";"23:50";"Off Peak";"W";3,84;TRUE;0
"L1";"4/1/2010";"H020.V029";6;"0:30";"1:20";"Off Peak";"W";1,92;FALSE;0
"L1";"4/1/2010";"H020.V029";2;"23:40";"23:50";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H020.V029";1;"17:50";"17:50";"Peak";"W";0,32;FALSE;0
"L1";"5/1/2010";"H020.V029";8;"18:40";"19:50";"Peak";"W";2,56;TRUE;0
"L1";"5/1/2010";"H020.V029";2;"20:00";"20:10";"Shoulder 2";"W";0,64;TRUE;0
"L1";"5/1/2010";"H020.V029";2;"21:10";"21:20";"Shoulder 2";"W";0,64;FALSE;0
"L1";"6/1/2010";"H020.V029";5;"11:20";"12:00";"Shoulder 1";"W";1,6;FALSE;0
"L1";"7/1/2010";"H020.V029";5;"2:10";"2:50";"Off Peak";"W";1,6;FALSE;0
"L1";"7/1/2010";"H020.V029";7;"10:50";"11:50";"Shoulder 1";"W";2,24;FALSE;0
"L1";"8/1/2010";"H020.V029";2;"6:30";"6:40";"Off Peak";"W";0,64;FALSE;0
"L1";"8/1/2010";"H020.V029";6;"20:20";"21:10";"Shoulder 2";"W";1,92;FALSE;0
"L1";"4/1/2010";"H021.V030";35;"0:00";"5:40";"Off Peak";"W";11,2;FALSE;0
"L1";"4/1/2010";"H021.V030";10;"7:50";"9:20";"Shoulder 1";"W";3,2;FALSE;0
"L1";"4/1/2010";"H021.V030";4;"11:20";"11:50";"Shoulder 1";"W";1,28;FALSE;0
"L1";"4/1/2010";"H021.V030";7;"16:50";"17:50";"Peak";"W";2,24;FALSE;0
"L1";"5/1/2010";"H021.V030";12;"10:10";"12:00";"Shoulder 1";"W";3,84;FALSE;0
"L1";"6/1/2010";"H021.V030";7;"16:10";"17:10";"Peak";"W";2,24;FALSE;0
"L1";"7/1/2010";"H021.V030";6;"19:00";"19:50";"Peak";"W";1,92;TRUE;0
"L1";"7/1/2010";"H021.V030";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"8/1/2010";"H021.V030";1;"13:50";"13:50";"Shoulder 1";"W";0,32;TRUE;0
"L1";"8/1/2010";"H021.V030";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"4/1/2010";"H021.V031";4;"16:00";"16:30";"Peak";"W";1,28;FALSE;0
"L1";"5/1/2010";"H021.V031";7;"0:40";"1:40";"Off Peak";"W";2,24;FALSE;0
"L1";"5/1/2010";"H021.V031";2;"13:40";"13:50";"Shoulder 1";"W";0,64;TRUE;0
"L1";"5/1/2010";"H021.V031";5;"14:00";"14:40";"Peak";"W";1,6;TRUE;0
"L1";"8/1/2010";"H021.V031";1;"18:20";"18:20";"Peak";"W";0,32;FALSE;0
"L1";"8/1/2010";"H021.V031";1;"18:40";"18:40";"Peak";"W";0,32;FALSE;0
"L1";"8/1/2010";"H021.V031";5;"22:30";"23:10";"Off Peak";"W";1,6;FALSE;0
"L1";"4/1/2010";"H022.V032";3;"19:30";"19:50";"Peak";"W";0,96;TRUE;0
"L1";"4/1/2010";"H022.V032";9;"20:00";"21:20";"Shoulder 2";"W";2,88;TRUE;0
"L1";"5/1/2010";"H022.V032";2;"1:50";"2:00";"Off Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H022.V032";1;"5:40";"5:40";"Off Peak";"W";0,32;FALSE;0
"L1";"5/1/2010";"H022.V032";10;"20:20";"21:50";"Shoulder 2";"W";3,2;FALSE;0
"L1";"6/1/2010";"H022.V032";4;"17:20";"17:50";"Peak";"W";1,28;FALSE;0
"L1";"6/1/2010";"H022.V032";10;"18:20";"19:50";"Peak";"W";3,2;TRUE;0
"L1";"6/1/2010";"H022.V032";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"7/1/2010";"H022.V032";4;"17:50";"18:20";"Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H023.V033";3;"12:00";"12:20";"Shoulder 1";"W";0,96;FALSE;0
"L1";"4/1/2010";"H023.V033";3;"16:30";"16:50";"Peak";"W";0,96;FALSE;0
"L1";"4/1/2010";"H023.V033";4;"20:00";"20:30";"Shoulder 2";"W";1,28;FALSE;0
"L1";"5/1/2010";"H023.V033";5;"11:10";"11:50";"Shoulder 1";"W";1,6;FALSE;0
"L1";"5/1/2010";"H023.V033";11;"16:30";"18:10";"Peak";"W";3,52;FALSE;0
"L1";"6/1/2010";"H023.V033";12;"14:00";"15:50";"Peak";"W";3,84;FALSE;0
"L1";"6/1/2010";"H023.V033";1;"21:50";"21:50";"Shoulder 2";"W";0,32;TRUE;0
"L1";"6/1/2010";"H023.V033";1;"22:00";"22:00";"Off Peak";"W";0,32;TRUE;0
"L1";"7/1/2010";"H023.V033";6;"20:50";"21:40";"Shoulder 2";"W";1,92;FALSE;0
"L1";"4/1/2010";"H023.V034";21;"16:20";"19:40";"Peak";"W";6,72;FALSE;0
"L1";"4/1/2010";"H023.V034";8;"20:40";"21:50";"Shoulder 2";"W";2,56;TRUE;0
"L1";"4/1/2010";"H023.V034";13;"22:00";"0:00";"Off Peak";"W";4,16;TRUE;0
"L1";"5/1/2010";"H023.V034";4;"17:30";"18:00";"Peak";"W";1,28;FALSE;0
"L1";"5/1/2010";"H023.V034";6;"20:00";"20:50";"Shoulder 2";"W";1,92;FALSE;0
"L1";"6/1/2010";"H023.V034";10;"4:50";"6:20";"Off Peak";"W";3,2;FALSE;0
"L1";"6/1/2010";"H023.V034";3;"21:20";"21:40";"Shoulder 2";"W";0,96;FALSE;0
"L1";"6/1/2010";"H023.V034";7;"23:00";"0:00";"Off Peak";"W";2,24;FALSE;0
"L1";"7/1/2010";"H023.V034";4;"10:40";"11:10";"Shoulder 1";"W";1,28;FALSE;0
"L1";"7/1/2010";"H023.V034";1;"13:50";"13:50";"Shoulder 1";"W";0,32;TRUE;0
"L1";"7/1/2010";"H023.V034";20;"14:00";"17:10";"Peak";"W";6,4;TRUE;0
"L1";"7/1/2010";"H023.V034";4;"22:30";"23:00";"Off Peak";"W";1,28;FALSE;0
"L1";"8/1/2010";"H023.V034";1;"6:30";"6:30";"Off Peak";"W";0,32;FALSE;0
"L1";"4/1/2010";"H023.V035";4;"0:20";"0:50";"Off Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H023.V035";4;"8:20";"8:50";"Shoulder 1";"W";1,28;FALSE;0
"L1";"4/1/2010";"H023.V035";4;"18:10";"18:40";"Peak";"W";1,28;FALSE;0
"L1";"5/1/2010";"H023.V035";6;"21:00";"21:50";"Shoulder 2";"W";1,92;TRUE;0
"L1";"5/1/2010";"H023.V035";1;"22:00";"22:00";"Off Peak";"W";0,32;TRUE;0
"L1";"6/1/2010";"H023.V035";1;"6:00";"6:00";"Off Peak";"W";0,32;FALSE;0
"L1";"6/1/2010";"H023.V035";9;"18:30";"19:50";"Peak";"W";2,88;TRUE;0
"L1";"6/1/2010";"H023.V035";5;"20:00";"20:40";"Shoulder 2";"W";1,6;TRUE;0
"L1";"6/1/2010";"H023.V035";4;"23:20";"23:50";"Off Peak";"W";1,28;FALSE;0
"L1";"7/1/2010";"H023.V035";7;"20:40";"21:40";"Shoulder 2";"W";2,24;FALSE;0
"L1";"4/1/2010";"H024.V036";10;"11:20";"12:50";"Shoulder 1";"W";3,2;FALSE;0
"L1";"4/1/2010";"H024.V036";2;"17:20";"17:30";"Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H024.V036";2;"23:20";"23:30";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H024.V036";2;"13:30";"13:40";"Shoulder 1";"W";0,64;FALSE;0
"L1";"6/1/2010";"H024.V036";2;"18:00";"18:10";"Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H024.V036";10;"20:20";"21:50";"Shoulder 2";"W";3,2;TRUE;0
"L1";"6/1/2010";"H024.V036";3;"22:00";"22:20";"Off Peak";"W";0,96;TRUE;0
"L1";"7/1/2010";"H024.V036";3;"13:30";"13:50";"Shoulder 1";"W";0,96;TRUE;0
"L1";"7/1/2010";"H024.V036";8;"14:00";"15:10";"Peak";"W";2,56;TRUE;0
"L1";"7/1/2010";"H024.V036";5;"19:10";"19:50";"Peak";"W";1,6;FALSE;0
"L1";"8/1/2010";"H024.V036";8;"9:20";"10:30";"Shoulder 1";"W";2,56;FALSE;0
"L1";"8/1/2010";"H024.V036";1;"11:30";"11:30";"Shoulder 1";"W";0,32;FALSE;0
"L1";"8/1/2010";"H024.V036";16;"17:20";"19:50";"Peak";"W";5,12;TRUE;0
"L1";"8/1/2010";"H024.V036";12;"20:00";"21:50";"Shoulder 2";"W";3,84;TRUE;0
"L1";"8/1/2010";"H024.V036";12;"22:00";"23:50";"Off Peak";"W";3,84;TRUE;0
"L1";"4/1/2010";"H024.V037";4;"9:40";"10:10";"Shoulder 1";"W";1,28;FALSE;0
"L1";"5/1/2010";"H024.V037";1;"4:00";"4:00";"Off Peak";"W";0,32;FALSE;0
"L1";"5/1/2010";"H024.V037";2;"17:50";"18:00";"Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H024.V037";4;"20:10";"20:40";"Shoulder 2";"W";1,28;FALSE;0
"L1";"6/1/2010";"H024.V037";1;"2:40";"2:40";"Off Peak";"W";0,32;FALSE;0
"L1";"6/1/2010";"H024.V037";4;"9:30";"10:00";"Shoulder 1";"W";1,28;FALSE;0
"L1";"7/1/2010";"H024.V037";2;"13:00";"13:10";"Shoulder 1";"W";0,64;FALSE;0
"L1";"7/1/2010";"H024.V037";3;"19:30";"19:50";"Peak";"W";0,96;TRUE;0
"L1";"7/1/2010";"H024.V037";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"8/1/2010";"H024.V037";4;"5:40";"6:10";"Off Peak";"W";1,28;FALSE;0
"L1";"8/1/2010";"H024.V037";4;"7:50";"8:20";"Shoulder 1";"W";1,28;FALSE;0
"L1";"8/1/2010";"H024.V037";4;"15:30";"16:00";"Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H025.V038";1;"19:50";"19:50";"Peak";"W";0,32;TRUE;0
"L1";"4/1/2010";"H025.V038";7;"20:00";"21:00";"Shoulder 2";"W";2,24;TRUE;0
"L1";"4/1/2010";"H025.V038";8;"22:10";"23:20";"Off Peak";"W";2,56;FALSE;0
"L1";"5/1/2010";"H025.V038";4;"12:40";"13:10";"Shoulder 1";"W";1,28;FALSE;0
"L1";"5/1/2010";"H025.V038";2;"20:00";"20:10";"Shoulder 2";"W";0,64;FALSE;0
"L1";"5/1/2010";"H025.V038";8;"20:20";"21:30";"Shoulder 2";"W";2,56;FALSE;0
"L1";"5/1/2010";"H025.V038";1;"21:50";"21:50";"Shoulder 2";"W";0,32;FALSE;0
"L1";"6/1/2010";"H025.V038";1;"20:40";"20:40";"Shoulder 2";"W";0,32;FALSE;0
"L1";"6/1/2010";"H025.V038";10;"23:00";"0:30";"Off Peak";"W";3,2;FALSE;0
"L1";"7/1/2010";"H025.V038";7;"15:40";"16:40";"Peak";"W";2,24;FALSE;0
"L1";"8/1/2010";"H025.V038";3;"21:30";"21:50";"Shoulder 2";"W";0,96;TRUE;0
"L1";"8/1/2010";"H025.V038";1;"22:00";"22:00";"Off Peak";"W";0,32;TRUE;0
"L1";"8/1/2010";"H025.V038";4;"23:10";"23:40";"Off Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H025.V039";5;"13:00";"13:40";"Shoulder 1";"W";1,6;FALSE;0
"L1";"4/1/2010";"H025.V039";3;"14:20";"14:40";"Peak";"W";0,96;FALSE;0
"L1";"4/1/2010";"H025.V039";2;"17:50";"18:00";"Peak";"W";0,64;FALSE;0
"L1";"5/1/2010";"H025.V039";3;"13:30";"13:50";"Shoulder 1";"W";0,96;TRUE;0
"L1";"5/1/2010";"H025.V039";1;"14:00";"14:00";"Peak";"W";0,32;TRUE;0
"L1";"5/1/2010";"H025.V039";7;"14:30";"15:30";"Peak";"W";2,24;FALSE;0
"L1";"6/1/2010";"H025.V039";5;"11:30";"12:10";"Shoulder 1";"W";1,6;FALSE;0
"L1";"6/1/2010";"H025.V039";4;"19:20";"19:50";"Peak";"W";1,28;TRUE;0
"L1";"6/1/2010";"H025.V039";1;"20:00";"20:00";"Shoulder 2";"W";0,32;TRUE;0
"L1";"7/1/2010";"H025.V039";7;"16:40";"17:40";"Peak";"W";2,24;FALSE;0
"L1";"4/1/2010";"H025.V040";10;"16:40";"18:10";"Peak";"W";3,2;FALSE;0
"L1";"4/1/2010";"H025.V040";3;"19:30";"19:50";"Peak";"W";0,96;TRUE;0
"L1";"4/1/2010";"H025.V040";4;"20:00";"20:30";"Shoulder 2";"W";1,28;TRUE;0
"L1";"4/1/2010";"H025.V040";5;"23:10";"23:50";"Off Peak";"W";1,6;FALSE;0
"L1";"5/1/2010";"H025.V040";4;"7:30";"8:00";"Shoulder 1";"W";1,28;FALSE;0
"L1";"5/1/2010";"H025.V040";2;"13:00";"13:10";"Shoulder 1";"W";0,64;FALSE;0
"L1";"6/1/2010";"H025.V040";1;"16:20";"16:20";"Peak";"W";0,32;FALSE;0
"L1";"6/1/2010";"H025.V040";1;"19:50";"19:50";"Peak";"W";0,32;TRUE;0
"L1";"6/1/2010";"H025.V040";10;"20:00";"21:30";"Shoulder 2";"W";3,2;TRUE;0
"L1";"6/1/2010";"H025.V040";10;"22:50";"0:20";"Off Peak";"W";3,2;FALSE;0
"L1";"7/1/2010";"H025.V040";4;"1:40";"2:10";"Off Peak";"W";1,28;FALSE;0
"L1";"8/1/2010";"H025.V040";4;"8:40";"9:10";"Shoulder 1";"W";1,28;FALSE;0
"L1";"8/1/2010";"H025.V040";2;"12:10";"12:20";"Shoulder 1";"W";0,64;FALSE;0
"L1";"8/1/2010";"H025.V040";1;"13:50";"13:50";"Shoulder 1";"W";0,32;TRUE;0
"L1";"8/1/2010";"H025.V040";1;"14:00";"14:00";"Peak";"W";0,32;TRUE;0
"L1";"8/1/2010";"H025.V040";4;"15:30";"16:00";"Peak";"W";1,28;FALSE;0
"L1";"4/1/2010";"H026.V041";2;"4:10";"4:20";"Off Peak";"W";0,64;FALSE;0
"L1";"4/1/2010";"H026.V041";6;"17:20";"18:10";"Peak";"W";1,92;FALSE;0
"L1";"5/1/2010";"H026.V041";2;"21:00";"21:10";"Shoulder 2";"W";0,64;FALSE;0
"L1";"6/1/2010";"H026.V041";2;"1:10";"1:20";"Off Peak";"W";0,64;FALSE;0
"L1";"6/1/2010";"H026.V041";5;"2:10";"2:50";"Off Peak";"W";1,6;FALSE;0
"L1";"6/1/2010";"H026.V041";6;"20:20";"21:10";"Shoulder 2";"W";1,92;FALSE;0
"L1";"7/1/2010";"H026.V041";3;"13:30";"13:50";"Shoulder 1";"W";0,96;TRUE;0
"L1";"7/1/2010";"H026.V041";2;"14:00";"14:10";"Peak";"W";0,64;TRUE;0
"L1";"7/1/2010";"H026.V041";5;"19:10";"19:50";"Peak";"W";1,6;FALSE;0
"L1";"8/1/2010";"H026.V041";7;"2:40";"3:40";"Off Peak";"W";2,24;FALSE;0
"L1";"8/1/2010";"H026.V041";7;"17:20";"18:20";"Peak";"W";2,24;FALSE;0
"L1";"8/1/2010";"H026.V041";1;"21:30";"21:30";"Shoulder 2";"W";0,32;FALSE;0
"L1";"4/1/2010";"H027.V042";2;"12:00";"12:10";"Shoulder 1";"W";0,64;FALSE;0
"L1";"4/1/2010";"H027.V042";5;"13:10";"13:50";"Shoulder 1";"W";1,6;TRUE;0
"L1";"4/1/2010";"H027.V042";3;"14:00";"14:20";"Peak";"W";0,96;TRUE;0
